epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.707722,1.707722,0.000000,96.166667,96.366667,2.052697,70.333333,88.333333,93.616667,96.233333,70.350000,80.283333,85.900000,88.900000,88.333333,92.933333,95.266667,96.383333,93.616667,96.166667,97.550000,98.216667,96.233333,97.950000,98.750000,99.066667,1.320832,9.312882,69.933333,87.733333,93.466667,95.783333,69.933333,79.983333,85.466667,88.633333,87.733333,92.616667,95.000000,96.483333,93.466667,96.366667,97.600000,98.300000,95.783333,97.866667,98.550000,98.950000,1.279803,7.974628
2,0.832197,0.832197,0.000000,96.766667,96.700000,2.015303,71.383333,88.400000,94.216667,96.733333,71.400000,80.400000,85.916667,88.666667,88.400000,92.933333,95.433333,96.566667,94.216667,96.766667,98.100000,98.600000,96.733333,98.233333,99.016667,99.300000,1.325414,9.642182,70.916667,88.200000,93.816667,96.366667,70.916667,80.250000,85.483333,88.466667,88.200000,93.116667,95.266667,96.633333,93.816667,96.700000,97.833333,98.483333,96.366667,97.983333,98.633333,99.116667,1.337380,8.952401
3,0.775029,0.775029,0.000000,97.133333,96.850000,2.054017,73.750000,89.950000,94.766667,96.966667,73.766667,83.366667,88.516667,91.166667,89.950000,94.083333,96.066667,97.033333,94.766667,97.133333,98.166667,98.583333,96.966667,98.366667,99.000000,99.200000,1.016733,6.322696,72.866667,89.800000,94.350000,96.800000,72.866667,82.566667,87.933333,90.733333,89.800000,94.333333,96.250000,97.266667,94.350000,96.850000,97.866667,98.483333,96.800000,98.333333,98.900000,99.350000,1.030340,5.953975
4,0.746285,0.746285,0.000000,97.166667,97.216667,2.039199,74.150000,90.133333,94.766667,96.750000,74.150000,83.683333,88.583333,91.116667,90.133333,94.233333,96.200000,96.966667,94.766667,97.166667,98.366667,98.683333,96.750000,98.283333,98.950000,99.200000,1.027746,6.492013,73.816667,89.916667,95.016667,97.000000,73.816667,83.350000,87.850000,90.416667,89.916667,94.116667,96.033333,97.050000,95.016667,97.216667,98.216667,98.716667,97.000000,98.533333,99.050000,99.383333,1.038481,6.367472
5,0.722616,0.722616,0.000000,96.983333,97.283333,2.038887,74.550000,90.433333,94.583333,96.783333,74.566667,83.583333,88.333333,90.816667,90.433333,94.450000,96.433333,97.283333,94.583333,96.983333,98.116667,98.550000,96.783333,98.216667,98.933333,99.166667,1.076159,7.329075,74.783333,90.033333,95.033333,97.083333,74.783333,83.933333,88.466667,90.850000,90.033333,94.433333,96.483333,97.566667,95.033333,97.283333,98.316667,98.850000,97.083333,98.650000,99.100000,99.300000,0.994568,5.942048
6,0.702627,0.702627,0.000000,97.233333,97.333333,1.992022,73.800000,89.883333,94.866667,97.066667,73.800000,82.883333,87.766667,90.383333,89.883333,94.116667,96.033333,96.950000,94.866667,97.233333,98.366667,98.833333,97.066667,98.433333,99.083333,99.316667,1.102280,7.398845,73.583333,89.816667,94.900000,97.166667,73.583333,82.950000,87.583333,90.266667,89.816667,94.250000,96.250000,97.433333,94.900000,97.333333,98.333333,98.866667,97.166667,98.716667,99.233333,99.483333,1.060726,6.672189
7,0.695094,0.695094,0.000000,97.200000,97.100000,2.075392,74.566667,90.416667,95.000000,96.983333,74.583333,84.033333,88.883333,91.666667,90.416667,94.500000,96.450000,97.266667,95.000000,97.200000,98.316667,98.633333,96.983333,98.366667,98.983333,99.166667,0.956376,5.558392,74.033333,90.083333,94.833333,97.166667,74.033333,83.616667,88.950000,91.733333,90.083333,94.316667,96.183333,97.233333,94.833333,97.100000,98.116667,98.683333,97.166667,98.466667,98.983333,99.266667,0.915208,5.138423
8,0.687003,0.687003,0.000000,97.416667,97.550000,2.025613,74.833333,90.450000,95.016667,97.150000,74.850000,83.700000,88.533333,91.200000,90.450000,94.450000,96.366667,97.283333,95.016667,97.416667,98.533333,98.933333,97.150000,98.616667,99.266667,99.500000,1.021323,6.422999,74.300000,90.116667,95.133333,97.183333,74.300000,83.316667,87.850000,90.650000,90.116667,94.633333,96.416667,97.366667,95.133333,97.550000,98.516667,98.950000,97.183333,98.766667,99.266667,99.466667,1.057695,6.532849
9,0.676577,0.676577,0.000000,97.516667,97.700000,1.965850,75.983333,90.916667,95.200000,97.366667,76.000000,85.066667,89.750000,92.200000,90.916667,94.783333,96.683333,97.616667,95.200000,97.516667,98.533333,99.016667,97.366667,98.716667,99.250000,99.500000,0.928979,5.839284,74.883333,90.366667,95.183333,97.166667,74.883333,84.083333,88.550000,91.133333,90.366667,94.716667,96.616667,97.666667,95.183333,97.700000,98.633333,99.100000,97.166667,98.700000,99.250000,99.516667,0.979375,5.594631
10,0.659008,0.659008,0.000000,97.316667,97.600000,2.064235,75.700000,90.833333,95.133333,97.133333,75.716667,84.883333,89.700000,91.933333,90.833333,94.683333,96.266667,97.216667,95.133333,97.316667,98.250000,98.683333,97.133333,98.366667,99.050000,99.266667,0.946670,5.850760,75.000000,90.750000,95.283333,97.266667,75.000000,84.500000,89.266667,91.800000,90.750000,94.850000,96.466667,97.400000,95.283333,97.600000,98.383333,98.900000,97.266667,98.666667,99.166667,99.450000,0.942733,5.436061
